bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,image_id,path,vehicle_type
70,78,915,640,114,train_00214,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00214.jpg,Pick Up
38,50,221,138,72,train_00215,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00215.jpg,Coupe
21,45,133,88,119,train_00216,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00216.jpg,Van
45,39,594,444,18,train_00217,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00217.jpg,Wagon
39,94,337,245,77,train_00218,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00218.jpg,Convertible
89,1,597,316,18,train_00219,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00219.jpg,Wagon
16,103,462,347,107,train_00220,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00220.jpg,Convertible
29,21,477,299,10,train_00221,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00221.jpg,Convertible
89,58,545,338,196,train_00222,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00222.jpg,Convertible
42,115,299,288,99,train_00223,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00223.jpg,Hatchback
19,10,177,134,88,train_00224,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00224.jpg,Van
20,50,463,313,121,train_00225,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00225.jpg,SUV
46,15,202,156,111,train_00226,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00226.jpg,Pick Up
36,63,613,397,61,train_00227,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00227.jpg,Sedan
237,156,896,365,141,train_00228,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00228.jpg,Coupe
5,46,255,138,136,train_00229,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00229.jpg,Sedan
223,542,3692,2478,183,train_00230,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00230.jpg,Hatchback
73,109,606,374,106,train_00231,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00231.jpg,Pick Up
15,110,544,381,84,train_00232,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00232.jpg,Wagon
276,124,1495,951,194,train_00233,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00233.jpg,Sedan
99,364,1211,954,132,train_00234,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00234.jpg,SUV
59,63,549,404,111,train_00235,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00235.jpg,Pick Up
19,138,571,424,7,train_00236,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00236.jpg,Hatchback
11,10,396,265,65,train_00237,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00237.jpg,Pick Up
163,91,527,346,26,train_00238,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00238.jpg,Sedan
4,19,255,172,16,train_00239,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00239.jpg,Sedan
45,60,251,171,138,train_00240,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00240.jpg,Sedan
32,59,1011,709,170,train_00241,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00241.jpg,Hatchback
10,53,273,167,102,train_00242,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00242.jpg,Convertible
270,228,727,416,168,train_00243,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00243.jpg,Hatchback
21,93,479,331,7,train_00244,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00244.jpg,Hatchback
22,59,536,238,61,train_00245,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00245.jpg,Sedan
1,317,1280,945,167,train_00246,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00246.jpg,Sedan
47,125,850,468,137,train_00247,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00247.jpg,Sedan
52,167,508,387,177,train_00248,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00248.jpg,Sedan
6,155,631,450,153,train_00249,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00249.jpg,Coupe
11,35,246,186,190,train_00250,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00250.jpg,Hatchback
576,466,2994,1953,167,train_00251,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00251.jpg,Sedan
37,50,253,158,105,train_00252,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00252.jpg,Sedan
51,105,579,335,50,train_00253,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00253.jpg,SUV
21,11,296,141,131,train_00254,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00254.jpg,SUV
29,78,734,396,6,train_00255,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00255.jpg,Coupe
85,215,776,511,21,train_00256,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00256.jpg,Convertible
23,146,617,329,31,train_00257,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00257.jpg,Convertible
34,86,227,166,51,train_00258,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00258.jpg,Sedan
75,254,2514,1929,187,train_00259,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00259.jpg,Sedan
28,164,698,417,134,train_00260,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00260.jpg,Sedan
32,79,378,221,16,train_00261,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00261.jpg,Sedan
158,132,501,293,103,train_00262,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00262.jpg,Convertible
177,299,730,673,40,train_00263,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00263.jpg,Sedan
42,72,472,299,69,train_00264,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00264.jpg,Pick Up
15,74,387,195,55,train_00265,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00265.jpg,Convertible
22,300,786,552,17,train_00266,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00266.jpg,Sedan
25,133,620,374,46,train_00267,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00267.jpg,Coupe
49,53,596,398,74,train_00268,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00268.jpg,Pick Up
29,192,605,391,185,train_00269,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00269.jpg,Sedan
15,70,357,186,122,train_00270,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00270.jpg,Pick Up
11,23,141,80,174,train_00271,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00271.jpg,Van
8,1,590,327,100,train_00272,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00272.jpg,Convertible
37,65,458,321,69,train_00273,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00273.jpg,Pick Up
31,69,435,310,20,train_00274,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00274.jpg,Sedan
165,183,495,358,130,train_00275,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00275.jpg,Hatchback
75,93,529,360,132,train_00276,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00276.jpg,SUV
72,193,926,613,173,train_00277,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00277.jpg,Sedan
1,38,251,135,156,train_00278,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00278.jpg,Sedan
16,31,553,297,47,train_00279,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00279.jpg,Sedan
3,33,261,176,107,train_00280,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00280.jpg,Convertible
214,240,387,342,151,train_00281,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00281.jpg,Coupe
20,97,460,356,61,train_00282,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00282.jpg,Sedan
112,190,664,342,105,train_00283,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00283.jpg,Sedan
49,101,942,619,94,train_00284,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00284.jpg,SUV
7,20,634,298,194,train_00285,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00285.jpg,Sedan
116,143,769,713,195,train_00286,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00286.jpg,SUV
56,299,1266,721,91,train_00287,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00287.jpg,Pick Up
60,46,258,138,189,train_00288,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00288.jpg,SUV
205,197,741,425,15,train_00289,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00289.jpg,Coupe
68,30,620,506,140,train_00290,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00290.jpg,Sedan
27,147,573,471,142,train_00291,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00291.jpg,SUV
133,73,806,251,10,train_00292,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00292.jpg,Convertible
24,27,936,380,104,train_00293,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00293.jpg,Coupe
11,141,629,386,48,train_00294,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00294.jpg,SUV
150,114,524,433,50,train_00295,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00295.jpg,SUV
18,115,618,456,120,train_00296,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00296.jpg,SUV
56,157,639,455,87,train_00297,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00297.jpg,Pick Up
49,67,362,245,177,train_00298,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00298.jpg,Sedan
24,66,982,711,147,train_00299,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00299.jpg,SUV
41,103,994,692,169,train_00300,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00300.jpg,Van
52,36,247,189,121,train_00301,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00301.jpg,SUV
1,37,296,171,19,train_00302,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00302.jpg,Hatchback
6,47,297,193,31,train_00303,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00303.jpg,Convertible
14,29,235,168,156,train_00304,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00304.jpg,Sedan
37,21,169,122,143,train_00305,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00305.jpg,SUV
37,125,582,456,83,train_00306,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00306.jpg,Wagon
171,63,1187,894,58,train_00307,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00307.jpg,SUV
16,136,775,418,6,train_00308,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00308.jpg,Coupe
50,122,589,338,127,train_00309,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00309.jpg,Minivan
36,43,407,319,131,train_00310,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00310.jpg,SUV
1,69,280,228,15,train_00311,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00311.jpg,Coupe
53,79,627,464,73,train_00312,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00312.jpg,Sedan
13,44,477,289,24,train_00313,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00313.jpg,Sedan
33,71,615,435,87,train_00314,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00314.jpg,Pick Up
555,278,1543,1207,170,train_00315,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00315.jpg,Hatchback
10,29,276,164,123,train_00316,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00316.jpg,Convertible
2,48,300,202,158,train_00317,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00317.jpg,Convertible
73,159,445,376,11,train_00318,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00318.jpg,Coupe
38,8,564,402,47,train_00319,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00319.jpg,Sedan
42,17,440,282,7,train_00320,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00320.jpg,Hatchback
42,63,593,397,94,train_00321,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00321.jpg,SUV
9,304,1009,677,75,train_00322,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00322.jpg,Pick Up
161,263,632,415,182,train_00323,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00323.jpg,Sedan
15,26,199,123,186,train_00324,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00324.jpg,SUV
12,21,285,142,128,train_00325,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00325.jpg,Coupe
29,28,432,249,193,train_00326,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00326.jpg,Hatchback
2,6,546,298,180,train_00327,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00327.jpg,Coupe
41,49,244,176,62,train_00328,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00328.jpg,SUV
10,105,660,475,114,train_00329,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00329.jpg,Pick Up
168,92,333,305,166,train_00330,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00330.jpg,Van
26,81,596,391,181,train_00331,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00331.jpg,Sedan
76,247,396,396,101,train_00332,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00332.jpg,Coupe
30,110,472,316,103,train_00333,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00333.jpg,Convertible
179,300,1403,894,22,train_00334,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00334.jpg,Coupe
23,31,236,176,125,train_00335,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00335.jpg,Pick Up
309,598,1767,995,112,train_00336,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00336.jpg,Coupe
45,55,530,308,38,train_00337,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00337.jpg,Convertible
14,129,441,360,106,train_00338,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00338.jpg,Pick Up
39,5,234,174,56,train_00339,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00339.jpg,Coupe
139,152,488,305,9,train_00340,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00340.jpg,Coupe
62,116,974,610,67,train_00341,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00341.jpg,Sedan
152,195,502,436,169,train_00342,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00342.jpg,Van
63,36,760,504,147,train_00343,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00343.jpg,SUV
36,59,770,397,145,train_00344,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00344.jpg,SUV
26,13,234,194,113,train_00345,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00345.jpg,Pick Up
112,21,2859,1928,63,train_00346,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00346.jpg,Sedan
100,190,907,691,145,train_00347,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00347.jpg,SUV
14,59,522,266,55,train_00348,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00348.jpg,Convertible
42,82,956,685,89,train_00349,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00349.jpg,SUV
17,52,247,158,86,train_00350,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00350.jpg,Pick Up
13,108,454,305,42,train_00351,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00351.jpg,Coupe
107,40,433,240,143,train_00352,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00352.jpg,SUV
3,60,499,289,117,train_00353,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00353.jpg,Sedan
44,212,984,596,57,train_00354,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00354.jpg,Coupe
28,93,1011,675,170,train_00355,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00355.jpg,Hatchback
187,313,1381,1087,115,train_00356,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00356.jpg,Sedan
31,47,415,255,39,train_00357,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00357.jpg,Convertible
53,116,562,353,29,train_00358,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00358.jpg,Sedan
27,71,630,422,58,train_00359,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00359.jpg,SUV
12,23,245,176,70,train_00360,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00360.jpg,Pick Up
17,64,941,620,119,train_00361,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00361.jpg,Van
108,121,539,357,50,train_00362,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00362.jpg,SUV
14,60,402,300,128,train_00363,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00363.jpg,Coupe
15,47,286,184,53,train_00364,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00364.jpg,Pick Up
17,82,630,496,53,train_00365,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00365.jpg,Pick Up
67,55,508,338,32,train_00366,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00366.jpg,SUV
30,118,618,334,177,train_00367,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00367.jpg,Sedan
14,76,292,195,59,train_00368,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00368.jpg,Convertible
40,52,603,357,128,train_00369,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00369.jpg,Coupe
57,148,568,363,10,train_00370,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00370.jpg,Convertible
5,56,430,245,83,train_00371,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00371.jpg,Wagon
2,190,371,490,168,train_00372,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00372.jpg,Hatchback
243,318,805,629,172,train_00373,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00373.jpg,Coupe
9,184,740,499,6,train_00374,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00374.jpg,Coupe
122,48,697,401,176,train_00375,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00375.jpg,Sedan
74,187,917,734,135,train_00376,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00376.jpg,Sedan
20,48,624,453,133,train_00377,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00377.jpg,SUV
16,25,290,215,156,train_00378,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00378.jpg,Sedan
119,194,942,586,54,train_00379,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00379.jpg,Pick Up
137,76,600,370,99,train_00380,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00380.jpg,Hatchback
66,88,455,322,125,train_00381,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00381.jpg,Pick Up
4,55,494,365,146,train_00382,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00382.jpg,SUV
80,1,549,431,58,train_00383,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00383.jpg,SUV
51,87,489,290,59,train_00384,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00384.jpg,Convertible
217,199,631,358,141,train_00385,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00385.jpg,Coupe
65,321,1232,828,56,train_00386,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00386.jpg,Coupe
47,150,1007,635,63,train_00387,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00387.jpg,Sedan
18,53,244,175,131,train_00388,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00388.jpg,SUV
5,96,409,262,48,train_00389,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00389.jpg,SUV
14,21,782,487,160,train_00390,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00390.jpg,Coupe
433,262,1339,985,166,train_00391,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00391.jpg,Van
62,220,992,667,4,train_00392,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00392.jpg,Sedan
110,266,986,700,195,train_00393,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00393.jpg,SUV
229,126,624,345,147,train_00394,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00394.jpg,SUV
58,45,205,165,131,train_00395,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00395.jpg,SUV
21,99,442,295,165,train_00396,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00396.jpg,Sedan
30,29,282,164,23,train_00397,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00397.jpg,Sedan
29,93,408,242,40,train_00398,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00398.jpg,Sedan
121,108,655,387,26,train_00399,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00399.jpg,Sedan
32,51,260,153,181,train_00400,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00400.jpg,Sedan
24,78,366,232,88,train_00401,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00401.jpg,Van
1,18,392,240,17,train_00402,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00402.jpg,Sedan
299,199,1415,894,110,train_00403,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00403.jpg,SUV
30,132,724,361,180,train_00404,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00404.jpg,Coupe
42,37,624,328,10,train_00405,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00405.jpg,Convertible
1,157,990,640,75,train_00406,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00406.jpg,Pick Up
19,136,498,329,59,train_00407,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00407.jpg,Convertible
49,76,343,266,19,train_00408,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00408.jpg,Hatchback
21,66,605,463,189,train_00409,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00409.jpg,SUV
31,119,404,248,5,train_00410,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00410.jpg,Sedan
52,47,586,260,14,train_00411,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00411.jpg,Coupe
195,372,1908,1339,176,train_00412,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00412.jpg,Sedan
33,150,613,401,80,train_00413,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00413.jpg,Convertible
316,344,1269,891,86,train_00414,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00414.jpg,Pick Up
81,552,1917,1153,55,train_00415,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00415.jpg,Convertible
122,157,921,587,112,train_00416,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00416.jpg,Coupe
63,69,603,385,50,train_00417,C:\Users\Erik\Desktop\Uni\HLCV\data\stanford_cars\cars_train\00417.jpg,SUV
